"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","Reporting_Airline","DOT_ID_Reporting_Airline","IATA_CODE_Reporting_Airline","Tail_Number","Flight_Number_Reporting_Airline","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum",
2010,1,1,11,1,2010-01-11,"9E",20363,"9E","91629E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","0720",0.00,0.00,0.00,0,"0700-0759",24.00,"0744","0932",8.00,"0946","0940",-6.00,0.00,0.00,-1,"0900-0959",0.00,"",0.00,146.00,140.00,108.00,1.00,780.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,12,2,2010-01-12,"9E",20363,"9E","92329E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","0727",7.00,7.00,0.00,0,"0700-0759",17.00,"0744","0929",5.00,"0946","0934",-12.00,0.00,0.00,-1,"0900-0959",0.00,"",0.00,146.00,127.00,105.00,1.00,780.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,13,3,2010-01-13,"9E",20363,"9E","92009E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","0717",-3.00,0.00,0.00,-1,"0700-0759",31.00,"0748","0929",23.00,"0946","0952",6.00,6.00,0.00,0,"0900-0959",0.00,"",0.00,146.00,155.00,101.00,1.00,780.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,14,4,2010-01-14,"9E",20363,"9E","91479E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","0719",-1.00,0.00,0.00,-1,"0700-0759",22.00,"0741","0926",14.00,"0946","0940",-6.00,0.00,0.00,-1,"0900-0959",0.00,"",0.00,146.00,141.00,105.00,1.00,780.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,15,5,2010-01-15,"9E",20363,"9E","91879E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","0715",-5.00,0.00,0.00,-1,"0700-0759",17.00,"0732","0925",23.00,"0946","0948",2.00,2.00,0.00,0,"0900-0959",0.00,"",0.00,146.00,153.00,113.00,1.00,780.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,16,6,2010-01-16,"9E",20363,"9E","91979E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","0716",-4.00,0.00,0.00,-1,"0700-0759",18.00,"0734","0937",7.00,"0946","0944",-2.00,0.00,0.00,-1,"0900-0959",0.00,"",0.00,146.00,148.00,123.00,1.00,780.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,17,7,2010-01-17,"9E",20363,"9E","91769E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","0715",-5.00,0.00,0.00,-1,"0700-0759",28.00,"0743","0943",7.00,"0946","0950",4.00,4.00,0.00,0,"0900-0959",0.00,"",0.00,146.00,155.00,120.00,1.00,780.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,18,1,2010-01-18,"9E",20363,"9E","91539E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","0716",-4.00,0.00,0.00,-1,"0700-0759",18.00,"0734","0932",13.00,"0946","0945",-1.00,0.00,0.00,-1,"0900-0959",0.00,"",0.00,146.00,149.00,118.00,1.00,780.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,19,2,2010-01-19,"9E",20363,"9E","91979E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","0718",-2.00,0.00,0.00,-1,"0700-0759",17.00,"0735","0938",10.00,"0946","0948",2.00,2.00,0.00,0,"0900-0959",0.00,"",0.00,146.00,150.00,123.00,1.00,780.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,20,3,2010-01-20,"9E",20363,"9E","92009E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","0728",8.00,8.00,0.00,0,"0700-0759",22.00,"0750","0942",9.00,"0946","0951",5.00,5.00,0.00,0,"0900-0959",0.00,"",0.00,146.00,143.00,112.00,1.00,780.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,21,4,2010-01-21,"9E",20363,"9E","91629E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","0725",5.00,5.00,0.00,0,"0700-0759",36.00,"0801","1047",10.00,"0946","1057",71.00,71.00,1.00,4,"0900-0959",0.00,"",0.00,146.00,212.00,166.00,1.00,780.00,4,0.00,0.00,71.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,22,5,2010-01-22,"9E",20363,"9E","91959E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","0717",-3.00,0.00,0.00,-1,"0700-0759",18.00,"0735","0937",12.00,"0946","0949",3.00,3.00,0.00,0,"0900-0959",0.00,"",0.00,146.00,152.00,122.00,1.00,780.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,23,6,2010-01-23,"9E",20363,"9E","91709E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","0719",-1.00,0.00,0.00,-1,"0700-0759",23.00,"0742","0942",10.00,"0946","0952",6.00,6.00,0.00,0,"0900-0959",0.00,"",0.00,146.00,153.00,120.00,1.00,780.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,24,7,2010-01-24,"9E",20363,"9E","92329E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","0720",0.00,0.00,0.00,0,"0700-0759",19.00,"0739","0950",8.00,"0946","0958",12.00,12.00,0.00,0,"0900-0959",0.00,"",0.00,146.00,158.00,131.00,1.00,780.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,25,1,2010-01-25,"9E",20363,"9E","92289E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","1938",738.00,738.00,1.00,12,"0700-0759",18.00,"1956","2159",6.00,"0946","2205",739.00,739.00,1.00,12,"0900-0959",0.00,"",0.00,146.00,147.00,123.00,1.00,780.00,4,738.00,0.00,1.00,0.00,0.00,"0805",32.00,32.00,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,26,2,2010-01-26,"9E",20363,"9E","92009E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","0717",-3.00,0.00,0.00,-1,"0700-0759",15.00,"0732","0937",11.00,"0946","0948",2.00,2.00,0.00,0,"0900-0959",0.00,"",0.00,146.00,151.00,125.00,1.00,780.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,27,3,2010-01-27,"9E",20363,"9E","91469E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","0739",19.00,19.00,1.00,1,"0700-0759",17.00,"0756","0953",10.00,"0946","1003",17.00,17.00,1.00,1,"0900-0959",0.00,"",0.00,146.00,144.00,117.00,1.00,780.00,4,0.00,0.00,17.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,28,4,2010-01-28,"9E",20363,"9E","92289E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","0721",1.00,1.00,0.00,0,"0700-0759",41.00,"0802","1013",7.00,"0946","1020",34.00,34.00,1.00,2,"0900-0959",0.00,"",0.00,146.00,179.00,131.00,1.00,780.00,4,0.00,0.00,34.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,29,5,2010-01-29,"9E",20363,"9E","91479E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","0742",22.00,22.00,1.00,1,"0700-0759",12.00,"0754","0957",8.00,"0946","1005",19.00,19.00,1.00,1,"0900-0959",0.00,"",0.00,146.00,143.00,123.00,1.00,780.00,4,19.00,0.00,0.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,30,6,2010-01-30,"9E",20363,"9E","91619E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","0811",51.00,51.00,1.00,3,"0700-0759",22.00,"0833","1051",11.00,"0946","1102",76.00,76.00,1.00,5,"0900-0959",0.00,"",0.00,146.00,171.00,138.00,1.00,780.00,4,0.00,51.00,25.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
